"108";"108";"1";"0";"Changemaker";"Obertor 33";"8400";"Winterthur";"1";;;;"https://www.changemaker.ch/";;"47.00000000";"8.00000000";"0"
"109";"109";"1";"0";"Coop City Winterthur";"Bahnhofplatz 1-4";"8400";"Winterthur";"1";;;;"http://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/2609/coop-city-city-winterthur.html";;"47.00000000";"8.00000000";"0"
"110";"110";"1";"0";"Jeanslife ";"Holderplatz 1";"8400";"Winterthur";"1";;;;"http://jeanslife.ch/";;"47.00000000";"8.00000000";"0"
"111";"111";"1";"0";"Monika Schneiter Store";"Tösstalstrasse 16";"8400";"Winterthur";"1";;;;"https://www.monika-schneiter.ch/";;"47.00000000";"8.00000000";"0"
"112";"112";"1";"0";"UNICA Winterthur";"Metzggasse 12";"8400";"Winterthur";"1";;;;"https://www.claro.ch/de/corporate/ueber-claro/unica-die-modemarke";;"47.00000000";"8.00000000";"0"
"113";"113";"1";"0";"biosfair";"Bahnhofstrasse 4";"8570";"Weinfelden";"1";;;;"http://biosfair.ch/";;"47.00000000";"9.00000000";"0"
"114";"114";"1";"0";"Coop City Volkiland Volketswil";"Industriestrasse 1";"8604";"Volketswil";"1";;;;"http://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/2197/coop-city-city-volkiland.html";;"47.00000000";"8.00000000";"0"
"115";"115";"1";"0";"auras fair & style est.2009";"Dorfstrasse 35";"8805";"Richterswil";"1";;;;"http://www.auras.tv/";;"47.00000000";"8.00000000";"0"
"116";"116";"1";"0";"VIARTBD-BOUTIQUE";"Buebenaustrasse 14";"8954";"Geroldswil";"1";;;;"http://www.viartbd-boutique.com/de/";;"47.00000000";"8.00000000";"0"
"117";"117";"1";"0";"Coop City St. Gallen";"Am Bohl 6";"9004";"St. Gallen";"1";;;;"http://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/2589/coop-city-city-st--gallen.html";;"47.00000000";"9.00000000";"0"
"118";"118";"1";"0";"Coop City Will";"Obere Bahnhofstrasse 32/4";"9500";"Will";"1";;;;"http://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/2592/coop-city-city-wil.html";;"47.00000000";"9.00000000";"0"
